realPGA,Predicted PGA,"realPGA
 地震等級","Predicted PGA 
地震等級",等級差異,,
17.955,31.48403931,3,4,-1,,
10.773,27.71207619,3,4,-1,,
30.883,58.58104324,4,4,0,,
17.476,32.82844925,3,4,-1,,
6.9426,32.37471771,2,4,-2,,
10.294,18.10166359,3,3,0,,
10.294,28.16697884,3,4,-1,,
12.209,33.97955704,3,4,-1,,
10.534,33.74115753,3,4,-1,,
99.112,93.43545532,5,5,0,,
14.125,18.16646004,3,3,0,,
8.1396,31.91352654,3,4,-1,,
7.9002,19.73140526,2,3,-1,,
9.0972,22.50655937,3,3,0,,
9.576,25.14716911,3,4,-1,,
16.997,31.4255085,3,4,-1,,
8.1396,15.73160362,3,3,0,,
7.6608,16.62676048,2,3,-1,,
9.3366,23.05404091,3,3,0,,
9.0972,25.27460289,3,4,-1,,
8.8578,30.65366554,3,4,-1,,
9.3366,26.28328514,3,4,-1,,
7.182,24.18884468,2,3,-1,,
10.055,14.53430748,3,3,0,,
5.985,22.26041222,2,3,-1,,
10.294,23.77139091,3,3,0,,
46.683,21.43410301,4,3,1,,
40.459,20.45458412,4,3,1,,
9.3366,22.64679146,3,3,0,,
8.8578,24.05184364,3,3,0,,
20.11,20.44212914,3,3,0,,
97.675,68.36410522,5,4,1,,
6.7032,24.17909813,2,3,-1,,
8.1396,19.45731163,3,3,0,,
6.9426,32.0071907,2,4,-2,,
8.1396,24.82454872,3,3,0,,
10.773,14.84799767,3,3,0,,
7.9002,19.2415638,2,3,-1,,
12.928,33.96083832,3,4,-1,,
7.9002,26.7504673,2,4,-2,,
21.546,45.00193024,3,4,-1,,
14.364,23.57141685,3,3,0,,
22.264,23.53380394,3,3,0,,
6.4638,19.82148933,2,3,-1,,
6.9426,30.54955864,2,4,-2,,
6.9426,20.84173012,2,3,-1,,
26.095,26.19352531,4,4,0,,
12.449,20.96847343,3,3,0,,
11.491,27.89600563,3,4,-1,,
23.222,22.41036797,3,3,0,,
8.6184,26.83641624,3,4,-1,,
12.688,31.54547691,3,4,-1,,
12.688,32.2296257,3,4,-1,,
7.6608,28.7144413,2,4,-2,,
8.6184,18.78142357,3,3,0,,
9.3366,18.52086067,3,3,0,,
17.476,52.36519241,3,4,-1,,
15.8,39.2828598,3,4,-1,,
10.055,28.47990608,3,4,-1,,
10.773,24.4208622,3,3,0,,
8.1396,18.56667137,3,3,0,,
7.9002,31.75464821,2,4,-2,,
10.294,23.11089516,3,3,0,,
9.0972,24.39918709,3,3,0,,
11.97,36.85591507,3,4,-1,,
24.898,44.77897644,3,4,-1,,
37.825,33.99530029,4,4,0,,
8.379,20.7680378,3,3,0,,
11.97,24.81671333,3,3,0,,
47.88,49.99162674,4,4,0,,
60.329,100.8372269,4,5,-1,,
143.64,173.6453705,5,5,0,,
8.8578,38.67901611,3,4,-1,,
7.9002,25.01344109,2,4,-2,,
6.9426,24.25293159,2,3,-1,,
9.0972,18.74681282,3,3,0,,
19.87,27.30673409,3,4,-1,,
20.11,25.63575935,3,4,-1,,
7.182,26.06801796,2,4,-2,,
20.828,22.20473289,3,3,0,,
11.97,16.36699867,3,3,0,,
7.9002,26.20651817,2,4,-2,,
14.603,28.73027992,3,4,-1,,
10.534,25.54003716,3,4,-1,,
12.449,26.58299446,3,4,-1,,
10.534,17.18154716,3,3,0,,
28.489,18.82494545,4,3,1,,
7.182,30.22637749,2,4,-2,,
7.182,19.78531837,2,3,-1,,
8.1396,25.87979317,3,4,-1,,
12.928,23.55368614,3,3,0,,
17.476,29.87758446,3,4,-1,,
8.6184,25.26368523,3,4,-1,,
8.1396,28.1902256,3,4,-1,,
8.8578,24.26322746,3,3,0,,
10.055,22.35876656,3,3,0,,
7.6608,22.11393547,2,3,-1,,
7.6608,34.0369873,2,4,-2,,
8.379,24.32913208,3,3,0,,
38.304,26.09065437,4,4,0,,
8.1396,32.21628189,3,4,-1,,
10.534,24.81394005,3,3,0,,
11.97,30.86544228,3,4,-1,,
10.534,38.86730194,3,4,-1,,
13.885,23.45092583,3,3,0,,
13.885,20.3772831,3,3,0,,
7.6608,31.56135368,2,4,-2,,
22.504,31.40279198,3,4,-1,,
8.1396,20.71787453,3,3,0,,
38.783,32.90272522,4,4,0,,
6.9426,28.28577423,2,4,-2,,
9.8154,39.47769547,3,4,-1,,
7.4214,28.49051857,2,4,-2,,
24.658,16.47005272,3,3,0,,
8.6184,24.41670418,3,3,0,,
7.182,18.7051487,2,3,-1,,
7.6608,26.2630825,2,4,-2,,
7.6608,17.81371498,2,3,-1,,
10.534,18.10539055,3,3,0,,
9.0972,24.38287926,3,3,0,,
35.431,30.05529213,4,4,0,,
11.97,25.28971291,3,4,-1,,
8.6184,27.90358543,3,4,-1,,
17.716,68.49741364,3,4,-1,,
8.6184,46.90858841,3,4,-1,,
8.1396,30.22251701,3,4,-1,,
8.379,19.85439873,3,3,0,,
8.6184,18.17944145,3,3,0,,
20.828,21.20702934,3,3,0,,
128.32,49.20864487,5,4,1,,
13.646,21.12763405,3,3,0,,
15.8,19.40703392,3,3,0,,
11.731,39.89155197,3,4,-1,,
73.975,28.06117821,4,4,0,,
77.566,56.25744247,4,4,0,,
7.182,26.76141167,2,4,-2,,
10.294,17.71198082,3,3,0,,
7.182,24.53103065,2,3,-1,,
10.534,20.09810448,3,3,0,,
13.885,30.70668983,3,4,-1,,
10.773,17.06136131,3,3,0,,
7.6608,21.48338127,2,3,-1,,
40.937,102.6342926,4,5,-1,,
7.6608,26.83344841,2,4,-2,,
6.2244,21.81759453,2,3,-1,,
16.997,18.84954643,3,3,0,,
12.928,20.66184807,3,3,0,,
154.41,30.04362679,5,4,1,,
11.252,53.40078735,3,4,-1,,
9.3366,20.97836113,3,3,0,,
38.543,35.23202896,4,4,0,,
9.576,24.66671181,3,3,0,,
8.8578,18.10432243,3,3,0,,
10.773,22.50008583,3,3,0,,
7.4214,20.92466545,2,3,-1,,
14.843,23.29881096,3,3,0,,
46.444,33.99990845,4,4,0,,
8.8578,26.51156425,3,4,-1,,
7.6608,25.33898354,2,4,-2,,
6.7032,22.71962166,2,3,-1,,
9.3366,31.35395241,3,4,-1,,
14.125,20.92885399,3,3,0,,
22.982,22.56696892,3,3,0,,
6.9426,26.72288322,2,4,-2,,
9.576,21.1724987,3,3,0,,
7.4214,19.11290169,2,3,-1,,
10.773,22.11929131,3,3,0,,
9.0972,35.08497238,3,4,-1,,
6.9426,28.34308434,2,4,-2,,
10.534,22.67686272,3,3,0,,
11.491,25.86557961,3,4,-1,,
16.997,28.88760567,3,4,-1,,
6.9426,17.58179283,2,3,-1,,
6.9426,23.22630119,2,3,-1,,
58.653,112.2641754,4,5,-1,,
17.716,31.11846352,3,4,-1,,
28.728,41.22851944,4,4,0,,
9.576,29.66780281,3,4,-1,,
8.6184,25.90077019,3,4,-1,,
10.773,30.82250786,3,4,-1,,
7.9002,24.38453865,2,3,-1,,
9.0972,33.90962601,3,4,-1,,
10.294,30.4860096,3,4,-1,,
14.843,28.73104668,3,4,-1,,
8.1396,21.3382206,3,3,0,,
19.391,23.26459694,3,3,0,,
10.055,17.81546593,3,3,0,,
9.8154,25.4209156,3,4,-1,,
15.8,20.45689583,3,3,0,,
16.04,35.32806396,3,4,-1,,
8.379,23.99920845,3,3,0,,
6.7032,28.26659966,2,4,-2,,
8.1396,20.17781258,3,3,0,,
9.0972,23.83036232,3,3,0,,
22.743,59.94035721,3,4,-1,,
17.237,19.64721107,3,3,0,,
21.067,46.95262909,3,4,-1,,
7.6608,26.66422081,2,4,-2,,
6.7032,18.52873421,2,3,-1,,
11.731,22.83080482,3,3,0,,
26.095,29.29419136,4,4,0,,
7.4214,27.01571846,2,4,-2,,
7.9002,17.78265572,2,3,-1,,
8.6184,23.18211555,3,3,0,,
8.6184,33.30280304,3,4,-1,,
7.9002,21.01387596,2,3,-1,,
18.673,28.38589668,3,4,-1,,
11.252,32.99448013,3,4,-1,,
21.785,71.79303741,3,4,-1,,
9.576,30.08571434,3,4,-1,,
11.97,51.34567261,3,4,-1,,
13.885,22.92904472,3,3,0,,
13.406,33.80990982,3,4,-1,,
11.731,30.66654778,3,4,-1,,
9.3366,29.50845146,3,4,-1,,
7.182,25.40376854,2,4,-2,,
7.9002,20.53689384,2,3,-1,,
11.491,17.13082695,3,3,0,,
13.167,33.53784561,3,4,-1,,
11.012,26.22749138,3,4,-1,,
45.007,26.57094765,4,4,0,,
11.97,25.47686958,3,4,-1,,
10.534,24.22011375,3,3,0,,
13.167,32.85117722,3,4,-1,,
9.0972,26.16811562,3,4,-1,,
16.997,28.44145775,3,4,-1,,
26.334,55.11604691,4,4,0,,
8.379,20.79881477,3,3,0,,
9.0972,22.98931694,3,3,0,,
34.234,35.2640152,4,4,0,,
158.96,169.6704102,5,5,0,,
8.1396,23.90958595,3,3,0,,
7.182,24.18185616,2,3,-1,,
7.6608,27.7936039,2,4,-2,,
10.773,47.62000275,3,4,-1,,
9.576,28.51112938,3,4,-1,,
28.728,27.72776222,4,4,0,,
10.055,22.09196663,3,3,0,,
8.6184,24.14610863,3,3,0,,
8.379,27.89532852,3,4,-1,,
11.012,26.88881874,3,4,-1,,
9.8154,25.87625313,3,4,-1,,
41.416,61.15580368,4,4,0,,
10.055,23.88992119,3,3,0,,
7.182,28.81138039,2,4,-2,,
9.8154,34.73035049,3,4,-1,,
7.6608,17.34444237,2,3,-1,,
7.6608,23.65021324,2,3,-1,,
8.8578,26.4265995,3,4,-1,,
9.3366,28.66085625,3,4,-1,,
20.588,33.22607422,3,4,-1,,
12.688,30.19051552,3,4,-1,,
8.379,42.80561066,3,4,-1,,
6.9426,20.4604435,2,3,-1,,
20.828,34.38331604,3,4,-1,,
11.731,31.25747871,3,4,-1,,
24.179,24.15960503,3,3,0,,
8.379,33.14308548,3,4,-1,,
12.928,22.38820457,3,3,0,,
26.095,24.65337563,4,3,1,,
8.379,16.23947716,3,3,0,,
7.182,32.25510025,2,4,-2,,
9.3366,16.92597771,3,3,0,,
11.491,23.27277565,3,3,0,,
11.012,20.50743294,3,3,0,,
8.8578,23.03716469,3,3,0,,
11.012,27.57958412,3,4,-1,,
9.3366,25.30261803,3,4,-1,,
7.182,31.24383736,2,4,-2,,
11.97,44.98567963,3,4,-1,,
11.491,28.28567314,3,4,-1,,
6.4638,20.46182442,2,3,-1,,
13.885,30.86198235,3,4,-1,,
8.1396,19.13193321,3,3,0,,
8.379,19.47321129,3,3,0,,
10.773,27.76059532,3,4,-1,,
9.576,18.92041206,3,3,0,,
8.8578,23.98975754,3,3,0,,
6.7032,25.04645729,2,4,-2,,
11.012,33.03255081,3,4,-1,,
7.6608,19.17635155,2,3,-1,,
11.491,25.25333595,3,4,-1,,
9.0972,26.72535896,3,4,-1,,
9.3366,23.16448402,3,3,0,,
14.364,32.97134399,3,4,-1,,
11.252,27.3156414,3,4,-1,,
11.012,35.04571533,3,4,-1,,
11.252,21.46670341,3,3,0,,
7.4214,20.4002285,2,3,-1,,
9.3366,37.77975845,3,4,-1,,
7.182,25.49946404,2,4,-2,,
7.4214,17.02734947,2,3,-1,,
12.928,24.11435509,3,3,0,,
7.4214,30.3516407,2,4,-2,,
10.055,18.5683651,3,3,0,,
11.491,18.81293297,3,3,0,,
9.576,22.17088509,3,3,0,,
215.94,49.1874733,5,4,1,,
11.012,16.05832481,3,3,0,,
33.516,32.20746994,4,4,0,,
9.8154,21.32515526,3,3,0,,
8.6184,25.67911339,3,4,-1,,
10.055,22.77524376,3,3,0,,
7.6608,23.49765205,2,3,-1,,
11.252,23.56546593,3,3,0,,
12.688,23.07637978,3,3,0,,
9.8154,24.21144295,3,3,0,,
8.379,22.99705696,3,3,0,,
11.491,37.13328552,3,4,-1,,
7.182,37.19178772,2,4,-2,,
8.6184,23.14430046,3,3,0,,
12.209,16.32540703,3,3,0,,
9.576,33.20890427,3,4,-1,,
195.11,183.9297333,5,5,0,,
7.6608,16.36836815,2,3,-1,,
8.1396,27.82044792,3,4,-1,,
12.928,33.81460953,3,4,-1,,
8.379,15.82845497,3,3,0,,
11.012,33.86832428,3,4,-1,,
6.7032,20.54633904,2,3,-1,,
24.658,41.24032974,3,4,-1,,
8.379,18.0171566,3,3,0,,
8.6184,19.79945183,3,3,0,,
7.182,34.88069153,2,4,-2,,
75.411,160.6480255,4,5,-1,,
8.1396,18.10219002,3,3,0,,
11.012,17.36918831,3,3,0,,
14.364,29.1248188,3,4,-1,,
7.9002,26.67962837,2,4,-2,,
21.546,28.08384514,3,4,-1,,
14.125,20.4347744,3,3,0,,
10.294,20.89708519,3,3,0,,
7.6608,26.37101173,2,4,-2,,
47.88,21.79525566,4,3,1,,
13.406,27.7123127,3,4,-1,,
12.209,16.5177784,3,3,0,,
7.4214,18.57774544,2,3,-1,,
11.012,23.47666359,3,3,0,,
15.082,25.96201897,3,4,-1,,
8.8578,35.80791855,3,4,-1,,
16.519,26.12206459,3,4,-1,,
6.9426,21.98472786,2,3,-1,,
12.209,34.18340683,3,4,-1,,
39.262,22.45702934,4,3,1,,
8.6184,23.0982914,3,3,0,,
8.1396,35.85110474,3,4,-1,,
6.7032,20.66407967,2,3,-1,,
135.26,21.10363197,5,3,2,,
43.571,54.30672836,4,4,0,,
6.7032,19.53177071,2,3,-1,,
14.125,35.49747467,3,4,-1,,
10.534,19.75073433,3,3,0,,
15.082,18.19239235,3,3,0,,
48.359,28.28692055,4,4,0,,
48.359,30.04997826,4,4,0,,
9.8154,35.11637878,3,4,-1,,
6.7032,21.51796532,2,3,-1,,
18.434,35.1178627,3,4,-1,,
10.294,40.04892349,3,4,-1,,
16.04,19.81801796,3,3,0,,
14.603,23.33629417,3,3,0,,
18.194,21.42722893,3,3,0,,
26.813,21.63940239,4,3,1,,
7.9002,19.98418236,2,3,-1,,
7.9002,20.17638206,2,3,-1,,
15.561,19.07221031,3,3,0,,
9.0972,23.43521309,3,3,0,,
15.561,21.53407478,3,3,0,,
7.182,16.6706295,2,3,-1,,
21.307,24.62807274,3,3,0,,
13.167,26.86563301,3,4,-1,,
9.8154,25.16732979,3,4,-1,,
9.576,18.59739113,3,3,0,,
7.4214,19.22104836,2,3,-1,,
10.534,23.68270683,3,3,0,,
9.576,16.03110695,3,3,0,,
147.47,187.5191345,5,5,0,,
15.8,24.2801075,3,3,0,,
10.294,17.50549126,3,3,0,,
11.252,30.89671898,3,4,-1,,
16.997,45.08464432,3,4,-1,,
162.07,38.14244461,5,4,1,,
6.9426,20.40757561,2,3,-1,,
11.491,21.37005424,3,3,0,,
8.6184,35.86137009,3,4,-1,,
9.3366,31.51925087,3,4,-1,,
21.067,17.3823185,3,3,0,,
8.6184,17.90487099,3,3,0,,
11.491,27.79916954,3,4,-1,,
17.955,28.63489342,3,4,-1,,
34.952,91.05315399,4,5,-1,,
8.379,23.0611515,3,3,0,,
11.252,33.61281967,3,4,-1,,
14.843,27.03689003,3,4,-1,,
8.379,27.26486397,3,4,-1,,
15.322,24.74690437,3,3,0,,
19.152,46.97810745,3,4,-1,,
6.7032,19.07798195,2,3,-1,,
15.561,27.91749001,3,4,-1,,
19.631,27.30309486,3,4,-1,,
10.534,25.27754021,3,4,-1,,
17.955,25.70667076,3,4,-1,,
12.449,27.22193718,3,4,-1,,
12.688,28.69021797,3,4,-1,,
7.9002,20.82721519,2,3,-1,,
10.055,29.99889183,3,4,-1,,
22.025,33.88212204,3,4,-1,,
6.7032,26.00869179,2,4,-2,,
8.379,31.6805439,3,4,-1,,
11.252,23.89360619,3,3,0,,
8.1396,20.87727547,3,3,0,,
11.97,41.15494919,3,4,-1,,
6.9426,26.84726906,2,4,-2,,
26.095,46.09939194,4,4,0,,
10.773,16.44955254,3,3,0,,
18.913,22.17715645,3,3,0,,
7.6608,22.76215935,2,3,-1,,
13.885,25.54047203,3,4,-1,,
14.125,28.36427498,3,4,-1,,
27.531,22.53706551,4,3,1,,
9.8154,21.09732246,3,3,0,,
105.34,67.83538055,5,4,1,,
17.955,36.66843796,3,4,-1,,
6.9426,26.67017555,2,4,-2,,
186.49,43.21883774,5,4,1,,
31.84,19.9887867,4,3,1,,
7.6608,20.97643852,2,3,-1,,
106.05,104.6272202,5,5,0,,
9.8154,28.27910805,3,4,-1,,
11.012,25.87729836,3,4,-1,,
6.7032,16.68146324,2,3,-1,,
10.055,24.22748375,3,3,0,,
59.132,48.63458633,4,4,0,,
6.9426,23.5280323,2,3,-1,,
7.182,27.8765583,2,4,-2,,
31.601,97.23392487,4,5,-1,,
8.6184,23.63180351,3,3,0,,
8.8578,32.13835907,3,4,-1,,
9.3366,34.94701767,3,4,-1,,
7.6608,26.59850121,2,4,-2,,
6.7032,17.84546471,2,3,-1,,
14.364,27.89237404,3,4,-1,,
23.222,32.57217026,3,4,-1,,
7.4214,19.49680901,2,3,-1,,
18.194,36.72283554,3,4,-1,,
8.379,19.54910088,3,3,0,,
7.9002,34.75457382,2,4,-2,,
9.0972,27.67209053,3,4,-1,,
10.294,29.17605782,3,4,-1,,
7.9002,18.61491966,2,3,-1,,
8.6184,23.82906532,3,3,0,,
10.055,26.65302467,3,4,-1,,
9.3366,19.04192924,3,3,0,,
7.4214,20.20858955,2,3,-1,,
7.4214,21.42960167,2,3,-1,,
11.012,23.02334404,3,3,0,,
350,298.0297546,6,6,0,,
7.9002,31.1680584,2,4,-2,,
9.3366,23.96972084,3,3,0,,
8.8578,19.79052162,3,3,0,,
57.456,28.59482765,4,4,0,,
6.9426,25.25486183,2,4,-2,,
37.586,30.37210655,4,4,0,,
6.9426,20.46522713,2,3,-1,,
47.88,24.74405861,4,3,1,,
14.843,22.63006783,3,3,0,,
13.167,33.41156006,3,4,-1,,
17.476,25.69667244,3,4,-1,,
7.6608,26.69935417,2,4,-2,,
9.576,25.11727333,3,4,-1,,
6.7032,24.0069561,2,3,-1,,
12.449,23.59162712,3,3,0,,
12.449,21.95153618,3,3,0,,
14.364,27.3879528,3,4,-1,,
8.8578,26.39042854,3,4,-1,,
18.434,24.38954353,3,3,0,,
8.6184,18.32196236,3,3,0,,
30.643,19.07514,4,3,1,,
6.7032,20.55149651,2,3,-1,,
27.292,62.56437302,4,4,0,,
6.4638,24.82794762,2,3,-1,,
14.843,23.66122246,3,3,0,,
17.716,18.9476757,3,3,0,,
8.6184,19.92791557,3,3,0,,
98.633,38.21586227,5,4,1,,
13.885,23.7147274,3,3,0,,
8.379,38.56581879,3,4,-1,,
51.471,55.71054459,4,4,0,,
9.3366,19.72940636,3,3,0,,
12.928,29.66153145,3,4,-1,,
8.8578,24.13517952,3,3,0,,
18.434,32.24481583,3,4,-1,,
7.6608,22.43670464,2,3,-1,,
7.9002,28.5167408,2,4,-2,,
12.688,40.46240997,3,4,-1,,
37.825,29.68975258,4,4,0,,
837.18,47.06721878,7,4,3,,
6.4638,25.09997749,2,4,-2,,
8.1396,20.55618477,3,3,0,,
12.449,19.32461357,3,3,0,,
7.9002,27.39806175,2,4,-2,,
8.1396,30.15432549,3,4,-1,,
6.7032,34.58158493,2,4,-2,,
22.025,30.77418709,3,4,-1,,
7.9002,19.02000237,2,3,-1,,
15.561,27.94551277,3,4,-1,,
13.406,36.57202911,3,4,-1,,
17.237,22.23176003,3,3,0,,
23.701,41.98675919,3,4,-1,,
7.182,29.72585106,2,4,-2,,
27.052,27.95113945,4,4,0,,
12.928,18.39230919,3,3,0,,
10.534,35.57713699,3,4,-1,,
7.182,31.62465477,2,4,-2,,
7.182,17.03382301,2,3,-1,,
36.868,19.45689201,4,3,1,,
15.082,37.12579727,3,4,-1,,
9.0972,26.59969902,3,4,-1,,
9.3366,20.37692451,3,3,0,,
14.125,24.33454323,3,3,0,,
12.449,19.49854088,3,3,0,,
20.349,29.64400673,3,4,-1,,
7.6608,22.54554939,2,3,-1,,
10.294,26.70997429,3,4,-1,,
6.7032,19.78197289,2,3,-1,,
12.209,23.84509087,3,3,0,,
7.182,24.41646385,2,3,-1,,
18.194,32.58733749,3,4,-1,,
9.0972,30.41730309,3,4,-1,,
17.237,27.07909203,3,4,-1,,
24.658,20.07294273,3,3,0,,
8.1396,25.83141136,3,4,-1,,
8.6184,16.00552559,3,3,0,,
12.209,26.5639286,3,4,-1,,
16.04,25.77696419,3,4,-1,,
7.9002,23.77362633,2,3,-1,,
13.406,21.86809731,3,3,0,,
10.534,21.44590569,3,3,0,,
15.561,34.00155258,3,4,-1,,
7.182,18.1534214,2,3,-1,,
197.27,77.73976898,5,4,1,,
59.371,39.87368011,4,4,0,,
7.6608,29.28042412,2,4,-2,,
43.571,60.11776733,4,4,0,,
22.743,31.27263069,3,4,-1,,
7.4214,20.99147606,2,3,-1,,
10.534,29.19401741,3,4,-1,,
8.379,17.6837368,3,3,0,,
16.758,23.46240425,3,3,0,,
7.6608,16.86195564,2,3,-1,,
18.673,22.84665871,3,3,0,,
8.1396,23.97088051,3,3,0,,
11.97,32.76333237,3,4,-1,,
12.688,33.6713295,3,4,-1,,
8.1396,32.86333084,3,4,-1,,
96.239,38.28200531,5,4,1,,
20.11,21.06334877,3,3,0,,
6.4638,30.05801201,2,4,-2,,
13.406,29.63625526,3,4,-1,,
7.182,29.2592907,2,4,-2,,
12.688,33.35555649,3,4,-1,,
7.9002,38.50984955,2,4,-2,,
7.9002,21.58528709,2,3,-1,,
6.7032,19.67995644,2,3,-1,,
8.8578,22.4570179,3,3,0,,
45.965,62.45275116,4,4,0,,
8.8578,17.10775566,3,3,0,,
8.379,23.68552971,3,3,0,,
26.334,17.94161415,4,3,1,,
17.955,30.77871895,3,4,-1,,
14.843,23.50337029,3,3,0,,
17.476,38.34046555,3,4,-1,,
8.1396,22.49623299,3,3,0,,
18.673,26.78285789,3,4,-1,,
7.182,21.8708477,2,3,-1,,
19.87,21.65786934,3,3,0,,
10.294,21.85092735,3,3,0,,
16.04,44.5885582,3,4,-1,,
14.843,22.34996414,3,3,0,,
9.8154,23.2007122,3,3,0,,
90.014,29.63204002,5,4,1,,
6.7032,25.97857475,2,4,-2,,
7.182,26.81435204,2,4,-2,,
19.152,33.9304657,3,4,-1,,
10.055,24.70651436,3,3,0,,
8.379,25.26623344,3,4,-1,,
12.928,23.15225029,3,3,0,,
7.6608,23.70560646,2,3,-1,,
20.349,40.1558609,3,4,-1,,
7.4214,21.23751259,2,3,-1,,
88.817,34.80493927,5,4,1,,
62.723,51.06742859,4,4,0,,
8.8578,20.11937141,3,3,0,,
6.9426,21.94939613,2,3,-1,,
8.8578,26.87342644,3,4,-1,,
7.6608,21.42476463,2,3,-1,,
14.364,47.18917847,3,4,-1,,
7.4214,24.96870232,2,3,-1,,
14.364,31.30430794,3,4,-1,,
9.8154,20.7090435,3,3,0,,
14.125,29.46899605,3,4,-1,,
14.125,32.59228516,3,4,-1,,
7.182,21.34878349,2,3,-1,,
11.731,17.3942852,3,3,0,,
11.252,26.766119,3,4,-1,,
12.688,21.48984337,3,3,0,,
13.406,26.62421227,3,4,-1,,
196.07,158.7478638,5,5,0,,
8.1396,19.83130836,3,3,0,,
11.491,20.65346336,3,3,0,,
9.8154,22.88453102,3,3,0,,
42.374,47.85516739,4,4,0,,
7.182,21.83420372,2,3,-1,,
11.97,26.71021461,3,4,-1,,
8.6184,37.00536728,3,4,-1,,
22.025,28.94201088,3,4,-1,,
33.755,19.08344841,4,3,1,,
8.379,17.30097771,3,3,0,,
22.743,49.98973083,3,4,-1,,
99.112,129.4205475,5,5,0,,
25.137,62.48811722,4,4,0,,
8.8578,22.29973412,3,3,0,,
22.025,18.39323997,3,3,0,,
7.9002,20.48319817,2,3,-1,,
8.379,19.43700981,3,3,0,,
10.055,33.32862091,3,4,-1,,
9.8154,31.50273705,3,4,-1,,
13.646,31.23534966,3,4,-1,,
12.209,17.33872032,3,3,0,,
15.8,35.23674011,3,4,-1,,
6.7032,33.83273315,2,4,-2,,
13.646,22.43665123,3,3,0,,
7.6608,32.11968613,2,4,-2,,
11.252,19.81572151,3,3,0,,
33.516,61.77887344,4,4,0,,
12.688,25.84287834,3,4,-1,,
17.955,23.7576046,3,3,0,,
8.8578,24.77463341,3,3,0,,
8.1396,21.15326118,3,3,0,,
12.209,22.25036049,3,3,0,,
26.573,48.23316193,4,4,0,,
51.471,33.8318634,4,4,0,,
7.6608,20.1860714,2,3,-1,,
8.1396,15.36649895,3,3,0,,
7.6608,21.19690514,2,3,-1,,
44.289,38.54311752,4,4,0,,
9.8154,27.13324165,3,4,-1,,
34.952,44.00216293,4,4,0,,
9.576,18.69346809,3,3,0,,
13.167,15.23111916,3,3,0,,
11.012,31.21405602,3,4,-1,,
67.511,130.5767365,4,5,-1,,
14.364,25.26902199,3,4,-1,,
14.125,19.47652245,3,3,0,,
7.182,38.2285614,2,4,-2,,
10.055,30.76485252,3,4,-1,,
7.182,22.67629433,2,3,-1,,
28.01,38.39856339,4,4,0,,
6.9426,24.64219475,2,3,-1,,
19.391,18.83366203,3,3,0,,
37.346,27.80943489,4,4,0,,
20.828,25.56723595,3,4,-1,,
20.588,28.89631844,3,4,-1,,
34.713,34.69842529,4,4,0,,
13.885,26.1838932,3,4,-1,,
7.6608,22.69782066,2,3,-1,,
7.9002,21.15860748,2,3,-1,,
25.137,78.22167206,4,4,0,,
7.9002,27.6238842,2,4,-2,,
14.125,26.39999962,3,4,-1,,
33.037,59.93504715,4,4,0,,
16.758,24.19709206,3,3,0,,
6.7032,20.89497566,2,3,-1,,
8.8578,23.16251564,3,3,0,,
11.731,24.302351,3,3,0,,
7.182,29.14101601,2,4,-2,,
9.3366,27.01154137,3,4,-1,,
13.406,28.69174767,3,4,-1,,
9.576,22.60385323,3,3,0,,
8.8578,21.39270973,3,3,0,,
13.885,22.13248253,3,3,0,,
13.646,31.93849754,3,4,-1,,
13.885,25.85421944,3,4,-1,,
11.491,22.39936256,3,3,0,,
8.6184,27.0666256,3,4,-1,,
133.35,153.1188202,5,5,0,,
154.89,208.1344452,5,5,0,,
6.4638,26.71738243,2,4,-2,,
8.6184,20.4272213,3,3,0,,
6.9426,25.12337685,2,4,-2,,
7.9002,28.68403816,2,4,-2,,
114.43,36.9886322,5,4,1,,
7.182,20.24926186,2,3,-1,,
8.379,19.41229439,3,3,0,,
178.59,228.9183197,5,5,0,,
9.3366,33.45503235,3,4,-1,,
31.122,28.54197502,4,4,0,,
15.082,38.52458954,3,4,-1,,
6.9426,33.26485825,2,4,-2,,
13.646,25.49450111,3,4,-1,,
11.731,38.44734955,3,4,-1,,
6.7032,21.52675438,2,3,-1,,
12.209,31.715868,3,4,-1,,
9.576,25.60822105,3,4,-1,,
12.928,26.73658562,3,4,-1,,
7.9002,27.17168999,2,4,-2,,
7.9002,28.21829796,2,4,-2,,
41.416,27.45408821,4,4,0,,
16.519,16.61003304,3,3,0,,
11.491,40.97356796,3,4,-1,,
13.167,21.42738533,3,3,0,,
7.4214,17.68937111,2,3,-1,,
15.8,19.29271507,3,3,0,,
7.9002,23.14726067,2,3,-1,,
154.65,19.14529228,5,3,2,,
12.209,23.31044579,3,3,0,,
7.6608,23.03264999,2,3,-1,,
10.773,39.08419418,3,4,-1,,
8.379,25.94354439,3,4,-1,,
27.77,40.14134598,4,4,0,,
10.055,19.39778328,3,3,0,,
124.49,92.79195404,5,5,0,,
6.7032,21.27071571,2,3,-1,,
10.055,27.23592949,3,4,-1,,
8.6184,19.18737602,3,3,0,,
8.1396,20.19056892,3,3,0,,
7.9002,18.29060936,2,3,-1,,
46.444,86.58944702,4,5,-1,,
48.598,48.76580048,4,4,0,,
6.7032,23.51358986,2,3,-1,,
8.6184,23.37882805,3,3,0,,
7.6608,17.40484047,2,3,-1,,
7.6608,22.16420937,2,3,-1,,
7.182,26.15486717,2,4,-2,,
13.646,46.65452957,3,4,-1,,
27.77,42.14670563,4,4,0,,
125.92,87.97900391,5,5,0,,
