realPGA,Predicted PGA
19.631,14.87956619
7.182,14.6150074
11.491,15.37633991
9.0972,13.73731327
51.471,28.08861923
9.0972,14.93108368
11.012,19.48818016
7.4214,14.36651039
9.576,20.0675602
18.194,16.11471748
7.4214,14.75453949
27.77,13.8368578
312.18,34.39065552
17.237,20.87491989
20.828,18.58475685
16.04,17.54467964
7.9002,13.10949898
9.0972,16.16794586
12.209,14.87324905
7.4214,17.21079254
9.0972,16.03820992
8.6184,14.25806332
8.379,16.81343079
7.182,13.51871967
90.972,96.4637146
45.725,15.91143131
8.379,11.90703964
7.4214,21.80399323
10.534,15.36075592
14.603,19.39370918
39.262,13.3283205
6.7032,13.39130592
9.0972,19.08036613
24.658,14.87621212
35.431,13.75867748
18.194,17.31230354
22.025,19.63798141
6.9426,15.17285442
10.773,17.03944397
7.6608,15.7847271
13.167,27.1759243
7.9002,16.15109634
6.9426,17.41761017
10.055,27.53335762
8.379,14.48717403
20.11,13.3455267
19.631,12.98317337
18.434,33.13578415
12.209,15.96539688
8.8578,12.01751995
7.9002,15.85306072
11.012,17.14799118
19.391,18.4535141
6.9426,14.08358383
7.182,17.21775055
18.434,14.6688776
24.419,22.46066284
52.907,27.99123383
21.785,13.73962784
8.6184,16.81147385
7.182,14.69196224
12.688,13.67778587
14.603,18.5480938
11.731,17.15182114
22.982,23.57029724
7.6608,12.4055872
11.97,14.35299492
8.379,21.1588974
6.7032,20.45551491
21.067,17.51068115
9.0972,15.255023
16.04,17.57363892
34.474,42.74290466
9.3366,18.47249031
9.3366,18.60982704
20.588,15.26111317
6.4638,14.2718401
33.755,45.1676445
11.012,14.47654915
9.0972,12.52927589
12.688,16.34034729
15.322,16.21187401
28.967,24.81447983
182.18,207.1173553
7.4214,13.51005363
10.534,21.98496056
9.576,13.29977608
6.9426,19.0009346
8.1396,16.97754288
22.504,13.88389778
33.995,31.60903168
7.9002,17.7804985
7.4214,16.01821899
7.4214,13.46934128
17.955,20.36909866
16.519,23.97361565
7.4214,14.66742325
13.167,14.68305874
6.7032,14.40417957
8.6184,13.7885046
10.773,15.12304783
11.252,14.94982147
13.885,19.23999596
10.055,13.64447498
7.182,13.57467175
16.519,19.07092667
24.898,26.97509384
7.6608,14.82503128
22.743,13.65820217
84.748,16.34647369
10.773,13.63253975
14.364,14.56404972
90.733,25.21292114
12.209,15.61112881
54.344,20.70198059
8.379,12.84692287
10.294,13.67066288
9.8154,14.34074211
8.379,11.59504509
36.868,14.52780437
27.052,36.13172913
8.379,12.70502663
8.6184,14.59703922
6.9426,12.81814194
10.534,15.75153065
18.434,14.24469852
6.7032,16.00383377
13.167,13.67201805
14.603,12.98149776
6.9426,15.93172932
10.055,19.7465744
190.32,130.6459351
8.1396,16.23530579
11.012,11.65240765
50.274,32.39234161
19.152,17.69544411
24.179,21.50252914
24.658,12.55922699
7.182,21.09614944
33.516,16.31293488
6.7032,15.12762451
22.264,34.12690353
87.86,27.20762634
15.322,15.45879269
15.561,20.59950256
7.6608,17.83942795
6.2244,14.15149879
448.16,20.33385849
8.379,18.12208557
33.277,16.55752563
27.292,20.60872841
113.24,59.60536957
10.055,18.29782104
6.7032,13.69285965
7.182,21.12527657
11.731,13.34683704
6.9426,16.79450989
17.476,14.12971401
7.9002,13.71361923
16.519,14.7580471
14.603,25.6329422
7.9002,13.08071995
9.576,13.21278858
9.0972,17.17072678
7.4214,13.43116188
11.012,17.20764542
6.9426,15.91715622
61.765,13.69611645
7.6608,21.71776962
6.4638,18.13255119
26.813,16.17195892
17.476,25.89830971
9.8154,23.30592346
7.182,17.18590546
14.125,18.07102966
23.94,19.87310982
63.68,73.80704498
8.379,18.91492462
13.167,26.28584862
12.209,12.4637661
7.6608,17.7518158
46.683,14.88138294
13.646,13.99058437
6.7032,17.08810425
19.152,15.43000317
15.561,18.2663765
6.4638,14.58211517
17.716,13.69383621
8.379,20.62064552
20.11,48.25582504
7.6608,18.22377586
9.576,22.24927902
23.94,30.62733841
13.167,24.31341553
6.7032,14.36233807
10.055,11.92899609
8.1396,17.15249252
6.9426,17.7439518
9.3366,18.41283417
7.4214,19.35377121
21.546,14.55341816
7.4214,18.55429649
7.6608,16.25899887
7.9002,14.66871643
16.519,14.48276424
7.9002,14.64278698
21.067,21.82546234
16.758,15.44028378
23.222,38.78359604
13.406,16.0459919
9.0972,21.4850502
12.928,13.54293919
83.551,92.06414795
11.252,15.13617897
10.055,16.27297974
30.643,27.12067413
12.928,15.35142422
12.928,18.70264435
9.3366,15.92974663
7.4214,14.2170229
41.416,17.52357101
8.379,13.30691433
8.8578,12.59181976
8.1396,14.41053772
7.182,13.27266598
41.416,70.70514679
20.828,14.91326046
6.4638,19.89158821
44.768,16.75782394
8.6184,16.82384491
12.688,12.37760448
8.1396,13.40338421
11.012,14.29509068
16.519,20.74899101
26.095,23.92553902
13.167,15.18595409
33.277,25.67025948
7.4214,13.97186184
19.152,27.46015549
23.222,29.44501495
9.3366,15.49145794
7.4214,13.30173016
13.646,14.73212528
104.86,13.37230968
7.6608,13.13617039
9.3366,16.76517105
10.294,12.31608772
7.6608,16.01994324
8.8578,20.19172668
12.449,19.66540146
9.0972,15.91401672
7.9002,14.55507755
14.125,12.39693165
18.434,15.3230238
7.6608,15.57242203
12.688,20.01420212
10.055,17.70374298
7.6608,14.96794987
12.209,14.61381149
10.055,15.26655293
12.688,18.2226963
10.534,21.42918015
17.476,17.21652222
18.913,28.58196068
7.9002,19.58503342
19.391,20.65439415
9.0972,13.5231781
7.182,13.70496941
16.279,42.70295334
7.9002,15.1312542
30.164,19.28849411
28.249,18.34899902
52.668,51.24642944
12.209,18.90768814
9.576,14.61872292
16.758,13.10194206
21.785,13.33442688
10.294,19.25315094
15.082,24.30550766
18.194,14.95228863
8.6184,18.35560989
9.3366,15.90381908
18.434,14.74404144
6.9426,13.3787241
6.9426,13.68628693
21.546,28.64141846
11.97,25.79854965
7.182,15.70897579
10.294,15.23268223
8.6184,13.82784081
7.182,14.95421696
8.6184,22.5705986
8.379,13.24955654
10.534,13.09588718
11.731,13.89549255
11.731,14.28126907
25.616,29.9294548
7.6608,15.25450039
8.8578,14.36731529
10.534,19.36205292
9.3366,14.71543598
8.6184,22.98129654
13.406,19.27241135
8.379,17.80112076
78.284,32.08995056
8.1396,21.69190598
13.167,16.97610092
12.209,12.77487183
7.182,15.64838982
9.0972,14.82598114
17.716,14.36612701
25.137,20.47253799
9.3366,14.40768337
7.6608,16.60354233
16.758,15.3532095
12.209,13.09291363
8.6184,21.37221146
13.646,23.45033073
11.012,20.15858078
14.364,24.82576561
7.4214,13.07818413
7.4214,14.28270245
7.182,12.8866272
29.446,36.2704277
23.701,14.57464314
10.534,14.42674446
6.9426,12.50443745
7.4214,14.58544254
8.1396,15.593894
7.9002,13.74271202
15.8,18.29763794
25.616,17.9920063
10.055,23.0170517
13.167,15.56606293
9.8154,12.39392281
14.125,28.13468552
13.885,16.80411148
8.379,16.95275688
10.055,13.0163765
6.7032,18.55046463
8.8578,18.09131622
11.012,16.57391357
13.406,18.98371696
11.491,17.83083344
10.773,19.93696404
9.576,17.06364822
8.379,13.15555954
9.0972,18.53237534
29.686,19.24220276
16.997,14.33926582
7.182,19.03761673
13.406,23.31025314
8.8578,22.07259369
13.406,14.54815197
7.182,13.80243015
8.6184,13.76463318
17.476,36.17690659
11.012,15.54396915
10.534,13.53434563
22.743,14.92329407
6.7032,17.98426437
9.576,17.4492054
16.758,14.23503494
9.8154,18.97342491
9.576,13.30875874
11.97,18.82544708
8.379,16.86095047
13.406,16.79075241
23.94,12.52169895
21.546,37.23494339
7.4214,15.30016422
6.9426,17.34362793
6.9426,16.87097168
8.379,15.54035568
6.9426,14.21536446
62.962,19.1289978
42.134,19.96302032
6.4638,14.62477779
7.6608,16.58538246
8.6184,14.91660309
10.055,13.51951313
28.01,15.24613857
9.576,16.14149475
10.055,16.17209816
7.9002,17.90167236
11.491,18.54903412
11.012,14.78137684
9.576,13.30999374
8.6184,13.43529224
7.9002,20.92780304
8.379,14.42344093
8.8578,14.38872623
6.9426,14.95520115
8.6184,12.27105522
6.9426,14.38186836
9.3366,17.95958328
7.6608,21.97158051
7.182,17.26997566
7.6608,16.99235344
7.182,13.94456673
7.6608,15.93352413
31.601,22.37014771
8.379,18.28986931
7.182,16.43120766
8.6184,15.38941479
7.9002,11.7830143
8.6184,16.00065994
9.576,16.14617538
8.8578,17.48409653
84.748,48.37667465
16.758,20.00985718
9.0972,22.26013184
8.379,12.21936321
10.055,12.80855274
8.379,14.36462975
8.1396,16.29034424
17.476,24.87386131
5.7456,14.60677814
37.586,17.94133759
6.7032,22.10474014
10.055,13.55041409
6.9426,13.80336857
32.558,29.51124573
10.294,17.16145897
7.6608,15.60695171
8.1396,13.46331692
27.531,26.28103638
7.9002,13.97447777
7.9002,16.72704697
6.9426,17.52333832
11.97,17.29921532
14.843,15.01942635
9.576,16.88947296
9.8154,13.18675518
11.252,18.83997345
10.294,17.85186386
9.8154,19.22414017
9.3366,17.14417076
8.1396,19.48685455
9.0972,17.60918045
17.716,17.71155357
39.98,74.97483063
8.8578,14.18724442
9.8154,13.92550659
14.364,17.47531509
7.6608,20.23451233
37.107,17.71109962
10.294,20.1030159
12.449,15.73115349
8.8578,18.10209274
29.925,37.59686661
30.883,12.17533875
9.576,22.08776855
8.379,18.48291397
6.9426,13.77080727
6.9426,14.13439369
6.4638,14.34366131
6.9426,16.26713753
8.379,19.852911
7.182,18.91675186
7.6608,12.32791233
6.7032,15.65629578
95.521,94.92089081
7.4214,20.51013374
10.294,12.94069862
17.955,21.14030266
8.379,14.79535198
6.9426,14.18506432
6.7032,20.35461235
38.304,21.59016991
9.576,14.37460613
20.11,16.28719521
11.012,16.38115883
19.631,41.48919678
7.9002,18.29093742
37.107,17.86701965
22.264,17.7812767
16.519,13.72428131
9.0972,16.51125336
59.611,109.8735504
282.97,127.0565567
8.6184,13.95226192
13.885,21.02466202
6.4638,19.60173035
18.194,17.8555336
9.8154,19.735672
60.568,21.97518349
8.379,17.03385162
10.534,15.19521236
18.434,32.77840805
8.1396,11.55489254
9.3366,18.84591675
16.997,15.00657749
11.252,21.47405434
7.6608,21.04633713
10.294,14.04193592
7.6608,14.72647476
38.783,31.56866837
8.379,16.13793945
7.6608,15.12356377
44.05,24.04218864
60.329,104.1069412
9.8154,12.70247841
7.9002,22.14481163
6.7032,14.89644718
24.898,20.32317924
6.9426,12.54659843
9.8154,12.60678959
11.97,17.87864113
9.3366,12.50428963
29.925,43.50196075
11.252,16.23320961
14.843,20.9869194
12.209,17.43835831
278.18,45.18344498
6.7032,13.39306545
7.182,13.63045788
12.928,15.7419672
10.055,20.04101944
38.543,15.26006889
7.9002,14.23169231
7.6608,13.27674866
8.6184,12.46132565
22.025,25.53670311
12.449,16.29019928
9.0972,15.79734802
16.279,13.54990005
14.125,13.85536575
9.3366,14.70729923
7.4214,15.03014374
10.534,13.54437065
7.6608,16.06924248
9.3366,17.25156021
15.322,17.53135109
7.182,15.7017374
10.294,20.8567009
28.489,19.9474411
28.249,28.87908936
8.379,17.88219452
19.391,13.92591
28.728,13.75955009
9.576,13.96650887
9.576,13.76604652
8.6184,19.72893524
8.379,13.1209507
9.576,17.31287956
7.4214,13.00557327
19.152,27.98624611
17.716,14.81405354
7.9002,14.61171627
14.603,18.82400703
27.052,15.79872322
7.6608,16.12904739
13.646,18.76887894
26.334,27.46133041
11.252,13.71473503
20.588,15.46438408
19.631,14.55136204
9.0972,13.0766592
16.04,16.79502869
6.7032,13.66305256
11.012,15.10673428
94.084,13.22787094
26.334,44.04417419
11.97,13.05360222
23.701,19.92958832
10.055,14.22346783
6.4638,14.75143909
7.9002,15.55880642
7.9002,13.22717762
22.982,12.8713913
10.055,12.61137486
10.294,14.14584732
6.9426,13.4866066
7.9002,12.60834789
23.701,22.11414909
113.24,12.0765543
16.279,14.1134243
7.6608,15.09702587
11.252,14.43502331
11.731,17.07847786
83.311,68.46810913
12.449,14.36927128
33.037,18.13498306
9.8154,12.3973875
9.0972,17.18533707
14.125,13.16367245
7.4214,14.8282938
53.386,51.12775421
8.1396,13.89623451
34.713,28.0107193
94.084,16.12895393
6.9426,15.65482807
8.379,16.4370842
8.6184,14.31112957
9.576,23.3764534
7.9002,16.31949043
9.0972,14.9962759
7.9002,14.8842783
12.449,16.39389992
50.274,16.46812439
7.4214,18.15802193
16.758,15.58972263
16.279,15.03847504
8.379,17.20807838
17.716,14.97461224
8.379,13.55082512
25.616,13.86210155
10.773,24.05868912
7.9002,17.41071892
10.534,15.3749609
7.182,18.02223396
33.995,24.86702156
7.4214,16.90088844
9.8154,17.20067215
9.576,15.38686371
8.1396,16.11691284
14.843,26.3639183
10.055,14.31806374
31.122,33.75520706
8.8578,17.91335678
8.379,15.97008133
9.576,15.03049088
8.1396,18.00472641
12.688,21.86156464
6.9426,14.82626915
13.167,14.82830048
11.252,17.03154755
16.997,29.11319923
35.671,23.0414238
9.8154,15.66279507
28.01,23.85320663
41.177,61.54236984
9.8154,16.36748695
9.576,21.83228493
108.69,25.44124031
12.688,19.84455109
13.885,14.78024769
16.04,21.62031555
43.331,57.90892029
7.182,14.38018131
15.322,29.87965393
34.234,14.05193806
32.08,15.21013737
15.322,14.22864628
23.94,23.23721695
18.434,14.66876698
11.012,19.89399338
9.3366,14.40941048
10.534,16.22822189
8.6184,12.12801456
6.9426,11.40248775
10.294,14.73077679
37.107,65.52337646
12.688,18.74390793
6.9426,17.13670349
16.04,18.03520966
35.91,33.07028961
6.2244,12.97500992
10.055,13.8519249
9.3366,17.826334
7.4214,24.17806244
28.728,46.26948547
7.6608,14.32697201
11.731,13.43214607
15.082,18.87987518
50.274,45.24146652
10.294,16.30450439
12.449,17.06234741
19.152,31.0892849
11.731,14.17941284
12.209,17.36243248
19.391,13.6962986
8.1396,13.74090099
9.3366,15.55487442
10.294,13.11493301
7.9002,15.06648922
33.995,14.84318447
27.531,26.73564911
6.9426,15.07306957
6.9426,18.52028656
16.997,13.41334057
11.252,15.51534843
26.095,22.49374008
12.209,25.59156799
15.082,15.27341557
7.6608,16.77915192
6.9426,14.87473583
14.364,15.10868073
7.182,17.10680008
31.361,42.04932785
9.576,13.33460808
17.716,14.27005196
28.249,19.21424866
20.11,20.32966995
11.491,16.27639961
13.885,19.43540001
14.843,18.54018021
6.9426,15.03961182
11.731,23.03427315
21.307,38.8404007
33.755,18.01493073
7.4214,15.80945492
10.055,15.30282688
7.6608,13.99662781
10.294,12.99628258
10.534,19.34016418
7.4214,15.14321613
11.012,15.40968323
29.686,28.8055439
6.4638,17.35385513
10.294,15.54965019
45.965,12.78473091
8.6184,14.85572338
9.576,13.1397562
6.7032,12.17005253
18.673,29.54009819
11.012,12.40239334
11.491,17.21968269
8.1396,13.69615269
11.731,17.60447693
10.055,15.17034531
19.391,20.59253693
17.955,14.26367474
6.4638,15.5618906
7.9002,13.19737244
12.209,26.05867577
11.012,15.64305305
9.576,19.76093292
7.4214,14.66052437
7.4214,13.72138786
9.3366,13.47535133
11.97,12.67307758
7.6608,12.86571217
12.688,18.19557571
6.9426,16.28191376
29.446,15.02066422
9.0972,21.58705139
21.067,15.14878464
13.885,32.38505173
34.474,26.96805573
9.0972,18.15545654
7.6608,17.51700974
10.294,14.61606884
8.1396,14.12172127
16.758,13.75903893
7.4214,14.29924679
28.01,25.45295715
8.6184,17.29906464
14.603,16.1751194
7.4214,18.35284042
31.601,37.1587677
10.055,15.63460636
11.491,12.76525021
12.449,15.63703823
11.491,13.23369694
10.055,16.02046585
10.055,18.06612778
9.3366,13.10777378
8.6184,15.01593304
7.6608,11.75961971
9.3366,23.20321465
8.8578,16.90286064
8.8578,15.40095329
12.449,12.78747559
14.364,26.87937546
6.4638,13.88119888
118.02,17.98083496
10.055,16.70074463
10.773,13.85151577
9.0972,17.77377129
9.0972,14.87691689
11.97,20.03882217
8.8578,15.14392948
7.6608,13.14413357
11.012,14.07021904
22.982,20.28862762
8.1396,13.97308922
10.773,14.63458061
12.209,17.99681473
18.913,18.24824333
8.1396,12.67417431
11.252,16.83799934
26.334,15.0104208
24.419,14.14113617
17.237,16.75671959
18.434,32.32455444
8.6184,13.14017963
26.573,15.13251209
9.576,13.59838104
11.491,22.24446297
482.39,18.12802696
7.182,14.76765728
5.985,18.37370872
33.277,42.15985489
24.658,16.90520859
14.843,12.93085766
9.0972,13.00977516
7.4214,21.18140411
24.898,21.50735283
9.0972,15.77484417
25.616,63.13233948
8.379,16.99552155
101.51,22.11055374
19.87,16.62094879
12.688,16.69657516
9.3366,13.31616402
10.773,16.8586998
6.7032,21.80194473
8.8578,15.84530544
43.81,46.82811356
8.6184,13.76190853
12.928,14.51114845
10.773,15.02321815
53.626,19.5455265
9.0972,17.75291443
11.97,15.74688816
33.516,15.39161205
11.731,22.28323936
8.379,14.1199522
8.1396,23.13790703
27.531,16.03829384
7.6608,16.29636955
85.466,19.20568466
10.055,20.81680298
6.9426,13.45362949
6.7032,14.25824451
11.97,18.20158005
6.7032,13.88448524
7.6608,14.63302803
8.8578,16.10962677
7.182,12.92840099
8.6184,13.5788908
7.6608,13.46254253
12.209,23.47409058
33.277,57.89516068
8.379,15.4299345
8.379,18.29798508
8.1396,13.86098003
8.1396,14.25708675
21.067,20.98435974
21.546,16.96777344
20.349,19.56069183
9.576,14.06336403
32.319,12.44343281
8.379,15.2883358
7.182,16.14826965
17.955,27.38503838
11.731,22.5849762
19.152,17.32217789
9.8154,19.50248718
6.4638,13.83876991
215.7,59.53483582
7.6608,15.10464573
86.902,57.58959579
17.955,36.46385193
16.519,15.03276348
9.0972,15.46508026
8.8578,14.99761486
11.97,14.99586391
7.4214,13.54746628
24.419,20.2471199
26.573,16.50522614
15.561,14.06908417
8.379,16.14570808
6.9426,15.33943081
8.1396,13.47038174
22.982,19.0043869
13.885,22.22275162
6.7032,13.89213943
8.379,13.14540768
17.237,17.24225807
9.3366,18.75214577
16.997,37.02308655
8.379,15.09297657
6.9426,15.43762875
8.1396,13.62368679
14.843,14.05069923
10.055,15.74092865
34.234,67.81473541
6.9426,16.98512077
11.491,16.69651413
10.055,19.20981789
8.6184,14.08226109
30.883,22.67291641
6.9426,13.33916378
7.182,15.04461193
11.731,14.56888485
12.449,20.72837448
9.0972,12.56765556
9.0972,18.5261879
6.4638,13.94329453
7.182,18.7236824
7.6608,16.50964355
10.534,12.756073
70.144,71.83792114
13.406,13.85738754
13.646,30.402565
66.314,21.72141266
15.561,17.44524574
11.252,21.67860031
33.037,30.79667091
7.6608,13.10967064
13.646,15.10747147
7.4214,13.53666019
7.9002,14.79012775
7.182,13.20461082
16.279,14.25309563
18.673,13.78421688
6.9426,14.2940464
42.853,53.86364365
7.182,17.70098877
8.8578,15.72344303
7.9002,21.66527557
13.406,18.09285545
24.419,13.24704456
8.379,15.75508595
11.012,14.66900349
8.379,15.43228054
9.3366,14.11058331
54.583,19.16617966
41.656,21.85982132
6.2244,19.1642952
15.561,22.67148972
9.576,16.26017189
12.209,17.41433334
9.576,19.67008972
10.055,13.43678474
46.204,14.39669991
11.252,18.64808655
40.698,20.98379707
9.8154,15.2403841
7.182,16.41205215
9.576,17.23340988
14.125,15.45552921
7.9002,13.36180019
8.8578,20.4407177
11.731,16.62123489
7.4214,15.38616085
6.7032,17.96050835
7.4214,18.48495865
27.292,36.99268723
7.182,13.94978905
25.855,24.93804932
15.8,19.29301834
7.182,13.48184776
23.94,13.50509548
11.97,15.77359676
7.6608,19.20502853
72.059,24.38649368
11.731,16.39198303
18.434,16.61854553
6.9426,14.40507221
194.15,134.1985321
15.8,15.30022812
32.798,37.94709778
9.0972,18.32028198
7.182,16.60170937
6.9426,14.09697056
8.1396,14.26026154
53.865,49.93258667
7.4214,14.64061069
7.9002,14.73568535
7.4214,15.58248997
7.4214,12.17434406
37.586,50.11317062
33.995,61.43016815
17.237,19.32928467
8.1396,16.2335186
7.6608,13.93476868
40.698,21.43955803
7.182,15.70469475
10.055,16.89441299
13.406,14.22315598
11.252,16.9991951
17.716,29.37348175
57.935,18.67472458
23.461,12.88572693
11.731,13.30893517
10.055,25.32523727
13.646,20.34057999
9.0972,14.26751137
11.97,17.46587372
28.249,13.84169579
7.9002,13.43285275
9.576,14.30611706
25.855,17.25862122
12.688,19.36760712
12.209,14.41109848
30.404,15.20791626
22.025,40.14011002
13.406,17.37848282
7.182,29.06443596
18.194,19.74741364
9.3366,14.14587307
13.646,16.16132355
19.87,17.02760124
37.825,53.74385452
10.294,14.08636665
14.125,14.60284424
7.182,14.69107914
11.97,17.03824234
7.6608,23.19626617
6.4638,17.21194077
13.885,17.90076828
7.9002,21.4543457
8.6184,17.89459229
9.0972,17.66433716
10.055,21.16304016
8.8578,18.43206978
13.406,17.99923706
17.476,15.32316303
93.605,54.71231079
11.252,14.36764812
10.534,17.48917389
8.1396,15.03090477
7.6608,20.91774368
12.688,21.74046326
10.055,14.16755676
15.8,14.73376274
16.519,28.80383301
18.913,24.54148102
21.307,17.4018631
9.3366,19.49218559
28.249,52.09383774
7.9002,18.43821907
7.9002,15.01266384
8.379,29.06453323
13.406,13.71821308
7.182,14.82752895
9.3366,16.90887642
9.576,12.5926857
13.646,16.14392281
6.9426,18.40699387
6.2244,14.30431366
11.252,14.89830875
14.125,17.9122467
21.307,15.60058117
16.758,23.56010818
8.6184,15.18936825
8.379,13.32550335
10.773,13.39413261
26.813,37.14743042
13.885,21.49809647
13.885,30.97648811
11.731,17.17297363
8.6184,14.95204067
11.491,21.7140274
9.0972,13.25311279
20.11,14.28400898
75.89,90.00017548
9.3366,18.99046326
29.446,15.74298096
124.97,20.22529984
8.1396,15.94200993
43.092,35.62664413
8.8578,13.82724571
9.0972,14.46756649
14.603,19.76036453
7.4214,14.32437992
21.546,14.69098091
15.322,16.82866669
15.561,26.12080002
8.379,14.43758488
7.4214,19.24110413
22.264,15.08161068
6.9426,15.11975861
18.194,13.32287407
8.8578,20.28113937
26.334,12.49215126
46.922,18.32231522
20.11,17.05983353
61.286,35.60422516
7.9002,14.97186279
10.773,15.5082798
14.364,12.95744228
8.1396,16.67396736
6.7032,13.84029579
8.8578,20.07871246
13.406,16.01346588
19.631,20.52421188
48.119,13.60160255
20.349,38.59328461
6.4638,13.38890839
8.8578,12.75181198
32.319,40.45077133
9.0972,17.15909576
15.082,14.64714146
14.603,13.94575214
7.182,12.98857021
12.688,13.96640491
14.364,13.22813511
9.3366,18.30088425
32.558,30.47130966
7.182,12.96178722
79.481,21.52742577
31.84,13.93790436
9.576,15.83550739
19.631,26.28725243
10.055,13.88049889
6.9426,17.4775486
16.997,14.67233372
8.6184,21.35791397
12.209,17.95997047
23.222,16.12537193
15.082,22.51703262
9.0972,15.0573225
10.534,14.67000771
7.4214,12.3444128
6.7032,14.27835369
8.8578,17.03729248
7.6608,17.0723362
22.025,27.75993538
6.7032,16.53215599
10.773,15.61839199
24.898,25.7080555
10.055,14.74061489
7.6608,14.46002579
90.972,13.81661701
15.322,26.32728195
7.9002,13.84201527
8.6184,14.76678658
10.773,19.26133728
26.813,15.74864674
10.294,22.57702637
8.6184,13.94989777
32.319,14.9421196
7.9002,14.64023304
93.845,35.19029617
8.8578,13.62444305
9.576,23.17766571
8.379,12.90548992
12.449,14.64373875
12.688,13.59409714
7.9002,13.71946049
8.6184,14.6571579
8.379,15.28869057
22.504,14.0677557
7.4214,14.82257843
29.446,16.11009026
7.4214,16.28581619
9.8154,13.8126812
7.182,19.84260941
13.885,32.49164963
12.449,14.2958889
8.379,15.27194309
10.294,17.46128845
13.167,14.1728344
9.8154,13.09497547
15.082,25.96112823
17.476,17.22282219
9.8154,14.3988657
8.1396,14.72777557
14.843,14.72719765
13.167,14.36185265
23.701,15.74843693
53.626,45.53796387
8.1396,19.66923332
30.404,14.93253899
6.9426,19.37545586
102.94,20.53141022
23.94,22.60713196
11.97,14.87805271
14.125,30.46072388
9.8154,18.33566666
7.6608,13.34203148
14.843,15.85040188
17.476,15.83087254
83.311,25.59857559
8.8578,15.38024044
10.294,15.51075268
11.012,12.44924927
8.379,20.2166748
48.119,50.33987045
9.576,17.10040665
13.646,18.20793915
10.534,15.54780197
27.77,14.99574661
9.576,15.30318165
8.1396,13.13730907
11.491,30.06001663
16.279,19.06438065
9.8154,13.70247555
11.97,14.88422012
7.182,14.81265354
7.6608,17.30454636
10.055,15.11797523
7.6608,12.89690685
16.758,33.67353058
9.0972,12.69180012
62.962,20.21318436
13.885,16.9536438
10.055,23.84981537
8.1396,12.77438927
10.055,16.6505661
7.6608,15.44408321
22.025,14.74334526
8.379,20.53304863
7.9002,16.8726902
23.222,16.03961182
92.648,13.87214088
12.688,12.87587452
7.4214,13.08194923
7.6608,17.24488068
7.9002,13.07116318
15.8,22.83228683
54.104,27.73344421
116.83,161.1152039
11.491,19.72663689
8.379,15.67695236
8.6184,14.08944416
22.025,16.43865395
8.379,14.91899395
6.9426,13.18000984
87.142,115.3900909
11.731,20.3795433
12.928,17.57175446
10.294,14.2986927
7.4214,18.79518509
32.319,23.66728973
39.022,24.92331314
10.773,17.75323105
35.431,13.88137627
18.913,22.47144127
6.9426,17.08246613
8.379,16.63862228
11.012,15.39997768
17.237,14.05191708
8.1396,18.30424309
8.379,15.38600445
7.4214,14.73273659
29.686,45.66323853
9.576,16.95320511
7.6608,13.08183956
7.182,17.11942673
7.4214,13.39568615
11.731,17.50495338
29.925,20.62356949
11.97,15.43856144
7.4214,15.11948299
8.379,12.12648201
6.9426,15.8275032
7.6608,12.72651005
7.4214,15.69434071
10.534,20.14487457
10.534,16.92533875
11.731,15.91319752
36.389,18.83105469
7.182,17.25487137
9.3366,16.08727074
8.1396,15.88476658
7.4214,14.1278553
8.1396,17.56212997
7.9002,13.929842
7.4214,17.08443069
7.6608,17.47496605
11.97,14.90544415
11.252,17.19004631
10.773,16.93053436
8.6184,18.31672668
32.08,23.55664063
6.2244,14.45264053
12.688,16.80467033
29.207,24.18967438
10.294,20.49901581
23.701,43.18238831
38.783,30.95846176
8.6184,13.87181377
21.785,27.36776352
11.252,13.25759315
15.561,14.19005013
16.04,19.50024414
7.9002,15.79843235
11.97,24.23526573
8.8578,22.16721535
11.252,25.17336845
6.4638,13.95111656
10.055,14.49343204
13.885,14.41238499
8.1396,19.93715858
12.928,12.52009392
15.8,16.21693802
32.319,29.49334335
7.9002,13.92501354
8.1396,16.58286285
56.738,16.3340683
13.646,18.83182335
13.406,12.86160469
12.928,13.60453224
40.219,18.02483749
7.182,13.05105972
7.4214,14.11924934
22.743,49.08920288
10.055,14.101367
45.725,46.57026672
8.1396,16.51138687
62.483,27.88980293
10.773,14.34804249
7.4214,13.72104263
11.012,24.33001328
7.9002,13.61643505
41.895,94.20002747
8.1396,13.75809002
29.207,16.36124802
6.4638,14.89693451
13.406,14.56724167
22.264,14.83960629
13.646,14.01524353
7.182,25.77148438
11.012,17.6085968
27.292,18.88444138
6.9426,17.37961769
86.902,56.47028732
11.731,12.56480694
8.6184,14.70495892
24.658,12.9252634
10.294,15.28560638
8.8578,19.59053612
8.379,13.78282547
9.8154,16.35116577
114.91,33.20940781
45.247,21.7994976
13.885,23.44091606
16.997,16.50984573
15.8,15.05151558
8.6184,14.53564358
16.519,19.86775017
8.6184,13.51009464
9.576,16.51267242
8.6184,15.08136177
8.379,15.69345093
12.209,20.24393845
67.99,15.57221413
6.9426,16.2213726
10.773,22.69159889
13.885,18.10959625
7.6608,18.07270813
9.576,14.23522663
45.965,16.97641754
7.6608,14.35866737
48.359,34.93393707
9.3366,14.09678555
7.6608,16.35757828
16.279,24.73485184
23.94,14.71348763
9.3366,16.46737099
8.6184,20.64097023
7.182,15.53509808
6.9426,17.33820724
22.264,15.90217304
8.1396,13.70853901
6.9426,16.52158928
15.082,15.53919697
